122402159,CITIBANK NA,1 PENNS WAY,NEW CASTLE,DE,19720
221172610,CITIBANK NA,1 PENNS WAY,NEW CASTLE,DE,19720
271970312,CITIBANK NA,1 PENNS WAY,NEW CASTLE,DE,19720
021308176,CITIBANK NYS,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
021502040,CITIBANK PUERTO RICO,SUITE 600,SAN JUAN,PR,00918
031100908,CITIBANK SOUTH DAKOTA NA,701 E 60TH STREET, NORTH,SIOUX FALLS,SD,57104
111901962,CITIBANK TEXAS NATIONAL ASSOCIATION,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
111909867,CITIBANK TEXAS NATIONAL ASSOCIATION,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
111915686,CITIBANK TEXAS NATIONAL ASSOCIATION,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
113102329,CITIBANK TEXAS NATIONAL ASSOCIATION,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
113193532,CITIBANK TEXAS NATIONAL ASSOCIATION,ONE PENN'S WAY,NEW CASTLE,DE,19720
311972652,CITIBANK TEXAS NATIONAL ASSOCIATION,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
122217056,CITIBANK WEST,111 SILVAN AVE,ENGLEWOOD CLIFFS,NJ,07632
122220849,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
122231935,CITIBANK WEST,111 SILVAN AVE,ENGLEWOOD CLIFFS,NJ,07632
226070238,CITIBANK WEST,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
271071402,CITIBANK WEST,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
321070007,CITIBANK WEST,ONE PENN'S WAY,NEW CASTLE,DE,19720
321170282,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
321170444,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
322070019,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
322270055,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
322270262,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
322271096,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
322271779,CITIBANK WEST,111 SILVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
022310422,CITIBANKNEW YORK STATE,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632
272480335,TRICITIES CREDIT UNION,4695 44TH ST SE,KENTWOOD,MI,49512
296076275,CITIES CREDIT UNION,3625 TALMAGE CIRCLE  SUITE 102,VADNAIS HEIGHTS,MN,55110
073903516,CITIZ 1ST NATL BK,PO BOX 1227,STORM LAKE,IA,50588
261070141,CITIZEN TRUST BANK,2570 PARK CENTRAL BLVD,DECATUR,GA,30035
311973677,CITIZENS 1ST BANK,P.O. BOX 227,RUSK,TX,75785
313173776,CITIZENS 1ST BANK,P.O. BOX 227,RUSK,TX,75785
071909127,CITIZENS 1ST NATL BK PERU,606 S MAIN ST,PRINCETON,IL,61356
071109558,CITIZENS 1ST ST BANK WALNUT,105 N MAIN STREET,WALNUT,IL,61376
091904856,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
091911315,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
091912482,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
092101182,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
091908616,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
092101603,CITIZENS ALLIANCE BANK,PO BOX 430,CLARA CITY,MN,56222
051402356,CITIZENS AND FARMERS BANK,3600 LAGRANGE PARKWAY,TOANO,VA,23168
051402987,CITIZENS AND FARMERS BANK,3600 LAGRANGE PARKWAY,TOANO,VA,23168
051404901,CITIZENS AND FARMERS BANK,3600 LAGRANGE PARKWAY,TOANO,VA,23168
022306782,CITIZENS AND NORTHERN BANK,10 NICHOLS ST,WELLSBORO,PA,16901
031308302,CITIZENS AND NORTHERN BANK,10 NICHOLS ST,WELLSBORO,PA,16901
031308331,CITIZENS AND NORTHERN BANK,800-577-9397,WELLSBORO,PA,16901
011001331,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011304517,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011401533,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
011500120,CITIZENS BANK NATIONAL ASSOCIATION,1 CITIZENS DRIVE,RIVERSIDE,RI,02915
011601443,CITIZENS BANK,1 CITIZENS DRIVE,RIVERSIDE,RI,02915
021309997,CITIZENS BANK OF CAPE VINCENT,P O BOX 277 BROADWAY,CAPE VINCENT,NY,13618
021313103,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
031101143,CITIZENS BANK,1 CITIZENS DRIVE ROP440,RIVERSIDE,RI,02915
031918637,FIRSTCITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
036076150,CITIZENS BANK,1 CITIZENS DRIVE,RIVERSIDE,RI,02915
042103253,CITIZENS BANK OF KENTUCKY INC,ATTN: CAROLYN SISCO,PAINTSVILLE,KY,41240
042104469,CITIZENS BANK,P O BOX 127,BRODHEAD,KY,40409
042105170,HYDEN CITIZENS BANK,22023 MAIN STREET,HYDEN,KY,41749
042107673,THE CITIZENS BANK,P O BOX 1026,MOREHEAD,KY,40351
042108122,CITIZENS BANK OF JACKSON,720 HIGHWAY 15 SOUTH,JACKSON,KY,41339
044114716,THE CITIZENS BANK,188 WEST MAIN ST.,LOGAN,OH,43138
044208936,CITIZENS BANK CO,P.O. BOX 128,BEVERLY,OH,45715
044212922,CITIZENS BANK CO,P.O. BOX 128,BEVERLY,OH,45715
051401836,FIRST CITIZENS BANK AND TRUST COMPAN,100 E TYRON RD,RALEIGH,NC,27603
051402233,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
051501150,CITIZENS BANK OF WEST VIRGINIA INC,P O BOX 1519,ELKINS,WV,26241
051501451,CITIZENS BANK OF WESTON,201 MAIN AVENUE,WESTON,WV,26452
051503174,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053010445,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053100300,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053201487,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053206660,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053206893,THE CITIZENS BANK,1356 GAMBLE ST,TURBEVILLE,SC,29162
053207164,THE CITIZENS BANK,1356 GAMBLE ST,TURBEVILLE,SC,29162
053207339,THE CITIZENS BANK,1356 GAMBLE STREET,TURBEVILLE,SC,29162
053906041,FIRST CITIZENS BANK,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
055003463,FIRST CITIZENS BANK,1967 WEST STREET,ANNAPOLIS,MD,21401
061004812,FIRST CITIZENS BANK AND TRUST CO,100 E. TRYON RD,RALEIGH,NC,27603
061101197,CITIZENS BANK OF THE SOUTH,P O DRAWER 836,SANDERSVILLE,GA,31082
061107816,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061191848,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
061201042,CITIZENS BANK OF AMERICUS,P.O. BOX 1128,AMERICUS,GA,31709
061202957,PLANTERS AND CITIZENS BANK,P.O. BOX 449,CAMILLA,GA,31730
061203558,THE CITIZENS BANK OF SWAINSBORO,121 NORTH MAIN STREET,SWAINSBORO,GA,30401
061203778,MERCHANTS AND CITIZENS BANK,6 COLLEGE STREET,MCRAE,GA,31055
061212057,THE CITIZENS BANK,301 SOUTH DAVIS STREET,NASHVILLE,GA,31639
062105710,THE CITIZENS BANK,301 SOUTH EDWARDS ST,ENTERPRISE,AL,36330
062202914,THE CITIZENS BANK,P O BOX 319,GREENSBORO,AL,36744
062204158,CITIZENS BANK OF FAYETTE,100 TEMPLE AVE. S,FAYETTE,AL,35555
062204938,CITIZENS BANK,P.O. BOX 550,WINFIELD,AL,35594
062206431,CITIZENS BANK AND TRUST,P.O. BOX 250,GUNTERSVILLE,AL,35976
063092327,FIRST CITIZENS BANK AND TRUST COMPAN,DAC28,RALEIGH,NC,27603
063103407,CITIZENS BANK AND TRUST,222 DOMARIS AVE,LAKE WALES,FL,33859
063105544,CITIZENS BANK OF FLORIDA,156 GENEVA DRIVE,OVIEDO,FL,32765
064000185,CITIZENS BANK,1917 HEIMAN ST,NASHVILLE,TN,37208
064103532,CITIZENS BANK AND SAVINGS CO,P. O. BOX 910,RUSSELLVILLE,AL,35653
084302339,CITIZENS BANK AND SAVINGS CO,101 S WASHINGTON AVE,RUSSELLVILLE,AL,35653
031918637,FIRSTCITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
051401836,FIRST CITIZENS BANK AND TRUST COMPAN,100 E TYRON RD,RALEIGH,NC,27603
051402233,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
051503174,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053010445,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053100300,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053201487,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053206660,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061004812,FIRST CITIZENS BANK AND TRUST CO,100 E. TRYON RD,RALEIGH,NC,27603
061107816,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061191848,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
062206431,CITIZENS BANK AND TRUST,P.O. BOX 250,GUNTERSVILLE,AL,35976
063092327,FIRST CITIZENS BANK AND TRUST COMPAN,DAC28,RALEIGH,NC,27603
063103407,CITIZENS BANK AND TRUST,222 DOMARIS AVE,LAKE WALES,FL,33859
065403150,CITIZENS BANK AND TRUST CO,57910 MAIN ST,PLAQUEMINE,LA,70764
065404544,CITIZENS BANK AND TRUST CO,2160 MANTON DRIVE,COVINGTON,LA,70433
065405491,CITIZENS BANK AND TRUST COMPANY,57910 MAIN STREET,PLAQUEMINE,LA,70764
067013124,FIRSTCITIZENS BANK AND TRUST COMPANY,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
067092022,FIRST CITIZENS BANK AND TRUST COMPAN,DAC28,RALEIGH,NC,27603
083907913,CITIZENS BANK AND TRUST CO,201 EAST MAIN ST,CAMPBELLSVILLE,KY,42718
084204709,CITIZENS BANK AND TRUST COMPANY,239 E. MAIN ST.,MARKS,MS,38646
091901862,CITIZENS BANK AND TRUST CO,PO BOX 339,HUTCHINSON,MN,55350
092101085,CITIZENS BANK AND TRUST BIG TIMBER,BOX 847,BIG TIMBER,MT,59011
092900985,CITIZENS BANK AND TRUST BIG TIMBER,BOX 847,BIG TIMBER,MT,59011
101089810,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
101089823,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
101204886,CITIZENS BANK AND TRUST,101 N MAIN,ROCK PORT,MO,64482
101901396,CITIZENS BANK AND TRUST OF CHILLICOT,PO BOX 50,CHILLICOTHE,MO,64601
102089644,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
103089834,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
103102274,CITIZENS BANK AND TRUST COMPANY,P.O. BOX 1689,ARDMORE,OK,73402
104902062,CITIZENS BANK AND TRUST CO,721 7TH ST.,ST. PAUL,NE,68873
107089652,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
111101694,CITIZENS BANK AND TRUST CO,120 W ARKANSAS,VIVIAN,LA,71082
114993906,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
121182014,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
122187335,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
122287361,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
123084958,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
253271974,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
051402770,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
051501998,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053201827,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053274142,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061120071,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
067014440,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
067014932,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
101100663,CITIZENS BANK AND TRUST,PO BOX 50,CHILLICOTHE,MO,64601
102089534,FIRST CITIZENS BANK AND TRUST COMPAN,SUITE LL 100,DENVER,CO,80202
104114067,CITIZENS BANK AND TRUST CO,721 7TH ST,ST . PAUL,NE,68873
092101085,CITIZENS BANK AND TRUST BIG TIMBER,BOX 847,BIG TIMBER,MT,59011
092900985,CITIZENS BANK AND TRUST BIG TIMBER,BOX 847,BIG TIMBER,MT,59011
031918637,FIRSTCITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
051401836,FIRST CITIZENS BANK AND TRUST COMPAN,100 E TYRON RD,RALEIGH,NC,27603
051402233,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
051503174,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053010445,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053100300,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053201487,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053206660,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061004812,FIRST CITIZENS BANK AND TRUST CO,100 E. TRYON RD,RALEIGH,NC,27603
061107816,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061191848,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
063092327,FIRST CITIZENS BANK AND TRUST COMPAN,DAC28,RALEIGH,NC,27603
065403150,CITIZENS BANK AND TRUST CO,57910 MAIN ST,PLAQUEMINE,LA,70764
065404544,CITIZENS BANK AND TRUST CO,2160 MANTON DRIVE,COVINGTON,LA,70433
065405491,CITIZENS BANK AND TRUST COMPANY,57910 MAIN STREET,PLAQUEMINE,LA,70764
067013124,FIRSTCITIZENS BANK AND TRUST COMPANY,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
067092022,FIRST CITIZENS BANK AND TRUST COMPAN,DAC28,RALEIGH,NC,27603
083907913,CITIZENS BANK AND TRUST CO,201 EAST MAIN ST,CAMPBELLSVILLE,KY,42718
084204709,CITIZENS BANK AND TRUST COMPANY,239 E. MAIN ST.,MARKS,MS,38646
091901862,CITIZENS BANK AND TRUST CO,PO BOX 339,HUTCHINSON,MN,55350
101089810,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
101089823,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
102089644,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
103089834,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
103102274,CITIZENS BANK AND TRUST COMPANY,P.O. BOX 1689,ARDMORE,OK,73402
104902062,CITIZENS BANK AND TRUST CO,721 7TH ST.,ST. PAUL,NE,68873
107089652,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
111101694,CITIZENS BANK AND TRUST CO,120 W ARKANSAS,VIVIAN,LA,71082
114993906,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
121182014,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
122187335,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
122287361,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
123084958,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
253271974,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
051402770,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
051501998,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
053201827,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
053274142,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
061120071,FIRST CITIZENS BANK AND TRUST CO,100 EAST TRYON ROAD/ DAC 28,RALEIGH,NC,27603
067014440,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
067014932,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
102089534,FIRST CITIZENS BANK AND TRUST COMPAN,SUITE LL 100,DENVER,CO,80202
104114067,CITIZENS BANK AND TRUST CO,721 7TH ST,ST . PAUL,NE,68873
104913909,CITIZENS BANK AND TRUST CO,721 7TH ST.,ST. PAUL,NE,68873
107006499,FIRST CITIZENS BANK AND TRUST COMPAN,100 EAST TRYON ROAD,RALEIGH,NC,27603
113094097,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
125084969,FIRST CITIZENS BANK AND TRUST COMPAN,DAC 28,RALEIGH,NC,27603
051402233,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
065405491,CITIZENS BANK AND TRUST COMPANY,57910 MAIN STREET,PLAQUEMINE,LA,70764
067013124,FIRSTCITIZENS BANK AND TRUST COMPANY,100 EAST TRYON ROAD/DAC28,RALEIGH,NC,27603
084204709,CITIZENS BANK AND TRUST COMPANY,239 E. MAIN ST.,MARKS,MS,38646
103102274,CITIZENS BANK AND TRUST COMPANY,P.O. BOX 1689,ARDMORE,OK,73402
051402770,CITIZENS BANK AND TRUST COMPANY,126 SOUTH MAIN STREET,BLACKSTONE,VA,23824
101901396,CITIZENS BANK AND TRUST OF CHILLICOT,PO BOX 50,CHILLICOTHE,MO,64601
044208936,CITIZENS BANK CO,P.O. BOX 128,BEVERLY,OH,45715
044212922,CITIZENS BANK CO,P.O. BOX 128,BEVERLY,OH,45715
065103243,CITIZENS BANK INC,21980 PALMER STREET,ROBERTSDALE,AL,36567
091901192,CITIZENS BANK MINNESOTA,PO BOX 547,NEW ULM,MN,56073
011001331,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011304517,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011401533,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
011500120,CITIZENS BANK NATIONAL ASSOCIATION,1 CITIZENS DRIVE,RIVERSIDE,RI,02915
021313103,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
072402076,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
113025260,TEXAS CITIZENS BANK NA,4949 FAIRMONT PARKWAY,PASADENA,TX,77504
211070175,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211170114,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211574613,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02951
221370030,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
222371054,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
236074619,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
241070417,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
271071321,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011304287,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011306829,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011400013,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
011400039,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
011500722,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
011700564,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
071901811,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211070133,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211070162,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211070191,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211073211,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211170143,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211173438,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211173687,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
211370325,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370367,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370516,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370574,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370613,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370804,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211370901,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211371230,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211371544,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211371654,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211371706,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
211372190,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
211372983,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
211474661,CITIZENS BANK NA,1 CITIZENS DRIVE  ROP440,RIVERSIDE,RI,02915
231170217,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
236073762,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
271971890,CITIZENS BANK NA,1 CITIZENS DRIVE, ROP440,RIVERSIDE,RI,02915
271972145,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
271972462,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915
011500120,CITIZENS BANK NATIONAL ASSOCIATION,1 CITIZENS DRIVE,RIVERSIDE,RI,02915
103101330,CITIZENS BANK OF ADA,BOX 1468,ADA,OK,74820
061201042,CITIZENS BANK OF AMERICUS,P.O. BOX 1128,AMERICUS,GA,31709
021309997,CITIZENS BANK OF CAPE VINCENT,P O BOX 277 BROADWAY,CAPE VINCENT,NY,13618
071108313,CITIZENS BANK OF CHATSWORTH,502 E LOCUST,CHATSWORTH,IL,60921
083908307,CITIZENS BANK OF CUMBERLAND COUNTY,209 KEEN STREET,BURKESVILLE,KY,42717
071123518,CITIZENS BANK OF EDINBURG,100 E WASHINGTON ST,EDINBURG,IL,62531
103002251,CITIZENS BANK OF EDMOND,P.O. BOX 30,EDMOND,OK,73083
081503380,CITIZENS BANK OF ELDON,110 N MAPLE ST,ELDON,MO,65026
102202078,CITIZENS BANK OF FARMINGTON,500 W. BROADWAY,FARMINGTON,NM,87401
062204158,CITIZENS BANK OF FAYETTE,100 TEMPLE AVE. S,FAYETTE,AL,35555
063105544,CITIZENS BANK OF FLORIDA,156 GENEVA DRIVE,OVIEDO,FL,32765
042108122,CITIZENS BANK OF JACKSON,720 HIGHWAY 15 SOUTH,JACKSON,KY,41339
101102108,CITIZENS BANK OF KANSAS,PO BOX 525,WINDFIELD,KS,67156
042103253,CITIZENS BANK OF KENTUCKY INC,ATTN: CAROLYN SISCO,PAINTSVILLE,KY,41240
064101301,CITIZENS BANK OF LAFAYETTE,400 HWY 52 BY-PASS WEST,LAFAYETTE,TN,37083
112201289,CITIZENS BANK OF LAS CRUCES,505 S MAIN ST,LAS CRUCES,NM,88001
112207209,CITIZENS BANK OF LAS CRUCES,505 S MAIN STREET,LAS CRUCES,NM,88001
251573182,CITIZENS BANK OF MORGANTOWN,265 HIGH ST.,MORGANTOWN,WV,26507
075906171,CITIZENS BANK OF MUKWONAGO,301 N ROCHESTER ST,MUKWONAGO,WI,53149
075918305,CITIZENS BANK OF MUKWONAGO,P.O. BOX 223,MUKWONAGO,WI,53149
102102864,CITIZENS BANK OF PAGOSA SPRINGS,27 TALISMAN DR.,PAGOSA SPRINGS,CO,81147
065302154,CITIZENS BANK OF PHILADELPHIA,521 MAIN STREET,PHILADELPHIA,MS,39350
061101197,CITIZENS BANK OF THE SOUTH,P O DRAWER 836,SANDERSVILLE,GA,31082
051501150,CITIZENS BANK OF WEST VIRGINIA INC,P O BOX 1519,ELKINS,WV,26241
051501451,CITIZENS BANK OF WESTON,201 MAIN AVENUE,WESTON,WV,26452
111321047,CITIZENS BANK- LEVELLAND,PO BOX 1700,KILGORE,TX,75663
082901017,CITIZENS BK AND TR CO,3110 ALMA HIGHWAY,VAN BUREN,AR,72956
083905685,UNITED CITIZENS BK AND TR CO,8198 MAIN STREET,CAMPBELLSBURG,KY,40011
084303189,CITIZENS BK AND TR CO,1359 WEST MAIN ST,ATWOOD,TN,38220
053201924,1ST CITIZENS BK AND TR COMPANY INC,1314 PARK STREET,COLUMBIA,SC,29201
053202266,1ST CITIZENS BK AND TR COMPANY INC,1314 PARK STREET,COLUMBIA,SC,29201
053207685,1ST CITIZENS BK AND TR COMPANY INC,1314 PARKSTREET,COLUMBIA,SC,29201
